Price	Close	High	Low	Open	Volume	Date
Ticker	IYT	IYT	IYT	IYT	IYT	
Date						
2004/01/02 	10.720508575439453	10.720508575439453	10.665207739365934	10.665207739365934	9200	2004/01/02 
2004/01/05 	10.69088077545166	10.694830941813875	10.64347953252229	10.694830941813875	14000	2004/01/05 
2004/01/06 	10.724457740783691	10.740258408709774	10.667181449677615	10.673107076858555	211200	2004/01/06 
2004/01/07 	10.68890380859375	10.692853974399052	10.61187745893308	10.625702662543093	28000	2004/01/07 
2004/01/08 	10.66323184967041	10.720507386357728	10.66323184967041	10.720507386357728	20000	2004/01/08 
2004/01/09 	10.584221839904785	10.63162305281035	10.580271676044594	10.63162305281035	34800	2004/01/09 
2004/01/12 	10.653358459472656	10.66125879508017	10.592132742058098	10.615832995463169	9600	2004/01/12 
2004/01/13 	10.641505241394043	10.657305154042383	10.596079456581384	10.657305154042383	12800	2004/01/13 
2004/01/14 	10.706679344177246	10.718529841777073	10.661253566836894	10.68100439616994	20400	2004/01/14 
2004/01/15 	10.655330657958984	10.692856110480072	10.61385503884348	10.692856110480072	35600	2004/01/15 
2004/01/16 	10.714577674865723	10.720502545850563	10.692852143365364	10.692852143365364	13200	2004/01/16 
2004/01/20 	10.613853454589844	10.671128978116664	10.613853454589844	10.671128978116664	7200	2004/01/20 
2004/01/21 	10.765935897827148	10.785686737383296	10.607932948465432	10.607932948465432	9200	2004/01/21 
2004/01/22 	10.884430885314941	10.904180957319179	10.81135471479892	10.81135471479892	154800	2004/01/22 
2004/01/23 	10.839010238647461	10.88641073522221	10.8311099047459	10.858760319984055	7200	2004/01/23 
2004/01/26 	10.783702850341797	10.799503509640092	10.732352214456146	10.799503509640092	12800	2004/01/26 
2004/01/27 	10.71853256225586	10.80938413999567	10.684956520576272	10.80938413999567	162000	2004/01/27 
2004/01/28 	10.493378639221191	10.692857174883901	10.493378639221191	10.692857174883901	167600	2004/01/28 
2004/01/29 	10.503252029418945	10.503252029418945	10.406474836973645	10.43412600154173	55600	2004/01/29 
2004/01/30 	10.195145606994629	10.224771477379184	10.177370235447333	10.201071233121848	94400	2004/01/30 
2004/02/02 	10.13589859008789	10.2010752290981	10.108248168720216	10.191199432823238	29600	2004/02/02 
2004/02/03 	10.076638221740723	10.131939013120357	10.05293799020899	10.05293799020899	436000	2004/02/03 
2004/02/04 	9.9403657913208	10.033192057299347	9.9403657913208	10.007516354471724	215600	2004/02/04 
2004/02/05 	9.99962329864502	10.019373388523645	9.993697668947323	10.019373388523645	2400	2004/02/05 
2004/02/06 	10.191197395324707	10.191197395324707	10.039120108206903	10.04899514909	108400	2004/02/06 
2004/02/09 	10.21884536743164	10.264271144015472	10.21884536743164	10.2366207368268	249600	2004/02/09 
2004/02/10 	10.291919708251953	10.291919708251953	10.173417015698554	10.206993042284617	8400	2004/02/10 
2004/02/11 	10.351173400878906	10.351173400878906	10.289946955948771	10.289946955948771	7200	2004/02/11 
2004/02/12 	10.388701438903809	10.430177816927925	10.331425899244742	10.331425899244742	82800	2004/02/12 
2004/02/13 	10.309700012207031	10.309700012207031	10.309700012207031	10.309700012207031	400	2004/02/13 
2004/02/17 	10.309700012207031	10.323525219947184	10.2208231385794	10.280074136525382	22000	2004/02/17 
2004/02/18 	10.240571975708008	10.240571975708008	10.230696936153192	10.230696936153192	24000	2004/02/18 
2004/02/19 	10.244523048400879	10.329449752235547	10.240572881546093	10.311674378097656	22800	2004/02/19 
2004/02/20 	10.197122573852539	10.19909728057533	10.175397032815388	10.19909728057533	4800	2004/02/20 
2004/02/23 	10.068745613098145	10.191197782215335	10.068745613098145	10.191197782215335	12000	2004/02/23 
2004/02/24 	10.084542274475098	10.094417311808966	10.037141040488656	10.037141040488656	140400	2004/02/24 
2004/02/25 	10.108245849609375	10.122071057121326	10.072695100745126	10.122071057121326	7600	2004/02/25 
2004/02/26 	10.203045845031738	10.203045845031738	10.092443450493496	10.096393616735988	17200	2004/02/26 
2004/02/27 	10.297846794128418	10.297846794128418	10.157619293525064	10.173419203880384	306800	2004/02/27 
