Price	Close	High	Low	Open	Volume	Date
Ticker	NVDQ	NVDQ	NVDQ	NVDQ	NVDQ	
Date						
2023/10/19 	77.32211303710938	77.32211303710938	74.62820173968167	75.29589967561087	500	2023/10/19 
2023/10/20 	80.24971008300781	80.4577207449816	76.49261954715308	78.31338226149134	1633	2023/10/20 
2023/10/23 	73.92711639404297	81.12542197917496	73.08735413225416	80.8942982862596	7433	2023/10/23 
2023/10/24 	71.4771728515625	74.47411342861693	71.4771728515625	74.47411342861693	1233	2023/10/24 
2023/10/25 	77.6970443725586	78.20552431739347	72.21420982501637	72.21420982501637	967	2023/10/25 
2023/10/26 	83.07459259033203	83.84758247392192	76.09200395247355	77.65853008047195	6100	2023/10/26 
2023/10/27 	82.5789566040039	83.77054100196948	79.89275185305117	79.89275185305117	1900	2023/10/27 
2023/10/30 	79.55890655517578	81.71608508087546	77.94102102816413	79.50754065224292	1733	2023/10/30 
2023/10/31 	81.26924133300781	86.98063318728953	80.97133869926327	82.94875935382703	12667	2023/10/31 
2023/11/01 	75.05963134765625	80.25227624979803	75.05963134765625	80.25227624979803	5633	2023/11/01 
2023/11/02 	70.95328521728516	73.31848071532944	70.33951335433616	71.85467998369421	6433	2023/11/02 
2023/11/03 	66.25628662109375	69.74886756946185	65.4601837068473	69.74886756946185	5433	2023/11/03 
2023/11/06 	64.08882904052734	65.48586404619621	63.79093292667772	63.79093292667772	3667	2023/11/06 
2023/11/07 	63.48019790649414	64.48431805618773	62.89211218831043	64.38159277953677	3800	2023/11/07 
2023/11/08 	61.81608200073242	62.63529790161166	61.086751527033584	62.619891397018286	2000	2023/11/08 
2023/11/09 	60.781150817871094	61.19717870251697	57.9331613699058	58.68560488956516	8300	2023/11/09 
2023/11/10 	57.16530227661133	59.70769551780489	57.03176399966523	59.55361088103719	5900	2023/11/10 
2023/11/13 	56.57464599609375	57.55051976079604	55.44469411853831	57.370748900572416	6267	2023/11/13 
2023/11/14 	54.119571685791016	55.41901471894619	54.08361881975032	54.72563708374026	7867	2023/11/14 
2023/11/15 	56.0019645690918	57.01121796605298	53.86532926741361	54.281357135972144	12800	2023/11/15 
2023/11/16 	54.57154846191406	56.51044295537925	54.46882646149481	56.148347658990865	4733	2023/11/16 
2023/11/17 	54.91053771972656	55.18788744968907	54.109295007250516	54.725633545786835	2633	2023/11/17 
2023/11/20 	52.483707427978516	55.31629352918005	52.15756172019671	54.10929611142481	8133	2023/11/20 
2023/11/21 	53.390235900878906	54.44314542216477	52.64549565713498	52.64549565713498	9733	2023/11/21 
2023/11/22 	55.88383102416992	57.997356502121576	52.69942289981072	53.77544540151372	20933	2023/11/22 
2023/11/24 	57.80988693237305	57.858679638538234	55.7271809478108	55.7271809478108	4900	2023/11/24 
2023/11/27 	57.13705825805664	58.47502080616677	56.70561733896015	58.32093616312105	2900	2023/11/27 
2023/11/28 	58.290122985839844	58.860235510378565	57.44779404166978	57.681490933387074	9000	2023/11/28 
2023/11/29 	57.357906341552734	57.73028135615582	55.85558603385217	57.036897226415654	1367	2023/11/29 
2023/11/30 	60.6245002746582	61.274225060718656	57.98452147032711	57.98452147032711	4567	2023/11/30 
2023/12/01 	60.67843246459961	62.12168696190542	59.55361390596729	62.12168696190542	3133	2023/12/01 
2023/12/04 	63.970699310302734	65.15201050235227	62.686662850313056	62.686662850313056	10933	2023/12/04 
2023/12/05 	61.1150016784668	63.713894339346815	61.017416258388465	63.68821465311017	9367	2023/12/05 
2023/12/06 	64.02205657958984	64.02205657958984	58.86023122463317	59.29166558013068	7467	2023/12/06 
2023/12/07 	60.73492431640625	63.86797653595945	60.73492431640625	63.86797653595945	8233	2023/12/07 
2023/12/08 	58.3748664855957	58.988638371865086	57.91004591196155	58.9372724721906	4800	2023/12/08 
2023/12/11 	60.665592193603516	62.3014508523689	58.19253791043809	58.19253791043809	4767	2023/12/11 
2023/12/12 	58.02817916870117	61.12013863933868	58.02817916870117	61.12013863933868	3367	2023/12/12 
2023/12/13 	57.052310943603516	57.052310943603516	55.65784268074732	55.72718174764478	4067	2023/12/13 
2023/12/14 	56.39745330810547	58.166850204340875	56.217682452829	56.292161375795395	4400	2023/12/14 
2023/12/15 	54.90540313720703	55.881270406624544	54.05794083080713	55.881270406624544	2767	2023/12/15 
2023/12/18 	52.1010627746582	53.18479183489661	51.59258607964682	52.95623153926341	14133	2023/12/18 
2023/12/19 	53.41592025756836	54.75131614144965	53.36455762146765	53.67272690712447	1167	2023/12/19 
2023/12/20 	56.299861907958984	56.42056687705731	52.64549643673887	53.28751468596739	3033	2023/12/20 
2023/12/21 	54.59209442138672	55.57053156807004	54.59209442138672	54.59723101149833	2567	2023/12/21 
2023/12/22 	54.89512634277344	55.727182088741294	54.08361695696331	54.137546254166885	2933	2023/12/22 
2023/12/26 	54.023189544677734	54.023189544677734	53.14552936233996	53.88596505683186	7233	2023/12/26 
2023/12/27 	53.74588394165039	54.40341204639669	53.66011909014591	53.774471013757854	3167	2023/12/27 
2023/12/28 	53.57435607910156	53.751600294475274	52.745294607683135	53.71443782649534	8367	2023/12/28 
