Open	High	Low	Close	Volume	Date
25.09000015258789	25.149999618530273	25.079999923706055	25.148000717163086	24400	2024/03/01 
25.104999542236328	25.104999542236328	25.094999313354492	25.094999313354492	300	2024/03/04 
25.09000015258789	25.09000015258789	24.98699951171875	24.98699951171875	1900	2024/03/05 
25.07200050354004	25.110000610351562	25.06999969482422	25.06999969482422	8400	2024/03/06 
25.170000076293945	25.190000534057617	25.11199951171875	25.18000030517578	35400	2024/03/07 
25.229999542236328	25.260000228881836	25.100000381469727	25.100000381469727	33400	2024/03/08 
25.100000381469727	25.100000381469727	25.059999465942383	25.100000381469727	1800	2024/03/11 
25.149999618530273	25.183000564575195	25.149999618530273	25.183000564575195	400	2024/03/12 
25.350000381469727	25.350000381469727	25.139999389648438	25.167999267578125	900	2024/03/13 
25.06999969482422	25.1200008392334	25.06999969482422	25.1200008392334	500	2024/03/14 
25.020000457763672	25.020000457763672	25.020000457763672	25.020000457763672	600	2024/03/15 
25.079999923706055	25.09000015258789	25.079999923706055	25.09000015258789	700	2024/03/18 
25.208999633789062	25.219999313354492	25.149999618530273	25.149999618530273	2200	2024/03/19 
25.2810001373291	25.2810001373291	25.2810001373291	25.2810001373291	100	2024/03/20 
25.368999481201172	25.3700008392334	25.290000915527344	25.325000762939453	21000	2024/03/21 
25.360000610351562	25.360000610351562	25.319000244140625	25.319000244140625	900	2024/03/22 
25.299999237060547	25.299999237060547	25.299999237060547	25.299999237060547	100	2024/03/25 
25.291000366210938	25.291000366210938	25.291000366210938	25.291000366210938	100	2024/03/26 
25.32900047302246	25.3439998626709	25.309999465942383	25.3439998626709	24400	2024/03/27 
25.40999984741211	25.420000076293945	25.375	25.375	9200	2024/03/28 
25.344999313354492	25.344999313354492	25.344999313354492	25.344999313354492	0	2024/04/01 
25.280000686645508	25.280000686645508	25.274999618530273	25.274999618530273	300	2024/04/02 
25.329999923706055	25.329999923706055	25.28700065612793	25.28700065612793	6200	2024/04/03 
25.25	25.25	25.163999557495117	25.163999557495117	400	2024/04/04 
25.27400016784668	25.27400016784668	25.27400016784668	25.27400016784668	100	2024/04/05 
