Price	Close	High	Low	Open	Volume	Date
Ticker	1213.TW	1213.TW	1213.TW	1213.TW	1213.TW	
Date						
2000/01/04 	7.200102806091309	7.304449081420898	7.069662094116211	7.304449081420898	28749	2000/01/04 
2000/01/05 	7.304449081420898	7.5653228759765625	7.200102806091309	7.200102806091309	51749	2000/01/05 
2000/01/06 	7.643580913543701	7.7218451499938965	7.408801078796387	7.408801078796387	103690	2000/01/06 
2000/01/07 	7.826198101043701	8.139242172241211	7.669669151306152	7.669669151306152	193963	2000/01/07 
2000/01/10 	7.930543899536133	8.034895896911621	7.826198101043701	7.826198101043701	260668	2000/01/10 
2000/01/11 	7.982719898223877	8.347940444946289	7.930543899536133	8.347940444946289	229996	2000/01/11 
2000/01/12 	8.087065696716309	8.191417694091797	7.826198101043701	8.139242172241211	78582	2000/01/12 
2000/01/13 	8.347940444946289	8.556638717651367	7.930543899536133	7.930543899536133	312412	2000/01/13 
2000/01/14 	8.139242172241211	8.60881519317627	8.139242172241211	8.243595123291016	112544	2000/01/14 
2000/01/17 	8.295763969421387	8.347940444946289	8.139242172241211	8.295763969421387	143748	2000/01/17 
2000/01/18 	8.60881519317627	8.86968994140625	8.50446891784668	8.86968994140625	124581	2000/01/18 
2000/01/19 	9.182733535766602	9.182733535766602	8.60881519317627	8.60881519317627	588772	2000/01/19 
2000/01/20 	9.130563735961914	9.600130081176758	9.130563735961914	9.600130081176758	374511	2000/01/20 
2000/01/21 	8.765336990356445	9.026211738586426	8.60881519317627	9.026211738586426	274443	2000/01/21 
2000/01/24 	8.713168144226074	8.713168144226074	8.452293395996094	8.50446891784668	168664	2000/01/24 
2000/01/25 	8.974035263061523	8.974035263061523	8.660990715026855	8.86968994140625	372652	2000/01/25 
2000/01/26 	8.921866416931152	9.078388214111328	8.765336990356445	9.026211738586426	167210	2000/01/26 
2000/01/27 	9.078388214111328	9.28708553314209	8.921866416931152	8.921866416931152	484914	2000/01/27 
2000/01/28 	9.182733535766602	9.39143180847168	9.182733535766602	9.234910011291504	467679	2000/01/28 
2000/01/31 	8.974035263061523	8.974035263061523	8.556638717651367	8.556638717651367	141831	2000/01/31 
2000/02/01 	9.026211738586426	9.026211738586426	8.86968994140625	9.026211738586426	155247	2000/02/01 
2000/02/02 	9.026211738586426	9.026211738586426	9.026211738586426	9.026211738586426	0	2000/02/02 
2000/02/03 	9.026211738586426	9.026211738586426	9.026211738586426	9.026211738586426	0	2000/02/03 
2000/02/04 	9.026211738586426	9.026211738586426	9.026211738586426	9.026211738586426	0	2000/02/04 
2000/02/07 	9.026211738586426	9.026211738586426	9.026211738586426	9.026211738586426	0	2000/02/07 
2000/02/08 	9.026211738586426	9.026211738586426	9.026211738586426	9.026211738586426	0	2000/02/08 
2000/02/09 	9.234910011291504	9.28708553314209	8.86968994140625	9.28708553314209	394827	2000/02/09 
2000/02/10 	9.547961235046387	9.600130081176758	9.182733535766602	9.234910011291504	662811	2000/02/10 
2000/02/11 	10.174056053161621	10.174056053161621	9.756658554077148	9.756658554077148	628657	2000/02/11 
2000/02/14 	10.226224899291992	10.800150871276855	10.174056053161621	10.800150871276855	1030840	2000/02/14 
2000/02/15 	9.808829307556152	10.330577850341797	9.547961235046387	10.278402328491211	235746	2000/02/15 
2000/02/16 	10.017526626586914	10.017526626586914	9.808829307556152	9.91318130493164	251066	2000/02/16 
2000/02/17 	10.174056053161621	10.487099647521973	9.965357780456543	9.965357780456543	333495	2000/02/17 
2000/02/18 	10.434930801391602	10.434930801391602	10.226224899291992	10.226224899291992	451548	2000/02/18 
2000/02/21 	11.895818710327148	11.895818710327148	11.53059196472168	11.53059196472168	994736	2000/02/21 
2000/02/22 	11.582768440246582	11.895818710327148	11.113195419311523	11.895818710327148	895082	2000/02/22 
2000/02/23 	10.800150871276855	11.478422164916992	10.800150871276855	11.321900367736816	422025	2000/02/23 
2000/02/24 	10.069703102111816	10.69579792022705	10.069703102111816	10.069703102111816	457748	2000/02/24 
2000/02/25 	9.39143180847168	9.808829307556152	9.39143180847168	9.808829307556152	373863	2000/02/25 
2000/02/28 	9.39143180847168	9.39143180847168	9.39143180847168	9.39143180847168	0	2000/02/28 
2000/02/29 	9.339262962341309	9.39143180847168	8.86968994140625	9.130563735961914	147598	2000/02/29 
2000/03/01 	9.91318130493164	9.91318130493164	9.130563735961914	9.130563735961914	160999	2000/03/01 
2000/03/02 	9.808829307556152	9.91318130493164	9.234910011291504	9.234910011291504	68045	2000/03/02 
2000/03/03 	9.808829307556152	9.91318130493164	9.600130081176758	9.808829307556152	325913	2000/03/03 
2000/03/06 	9.808829307556152	9.808829307556152	8.921866416931152	8.921866416931152	216580	2000/03/06 
2000/03/07 	9.65230655670166	9.704483032226562	9.182733535766602	9.65230655670166	164831	2000/03/07 
2000/03/08 	9.234910011291504	9.495784759521484	9.234910011291504	9.28708553314209	95856	2000/03/08 
2000/03/09 	9.130563735961914	9.495784759521484	8.86968994140625	8.86968994140625	76514	2000/03/09 
2000/03/10 	9.234910011291504	9.39143180847168	9.234910011291504	9.39143180847168	130569	2000/03/10 
2000/03/13 	8.60881519317627	9.234910011291504	8.60881519317627	9.234910011291504	398701	2000/03/13 
2000/03/14 	8.765336990356445	9.182733535766602	8.60881519317627	8.60881519317627	92003	2000/03/14 
2000/03/15 	8.400116920471191	8.765336990356445	8.400116920471191	8.765336990356445	111274	2000/03/15 
2000/03/16 	8.452293395996094	8.452293395996094	7.826198101043701	7.878366947174072	117452	2000/03/16 
2000/03/17 	8.347940444946289	8.347940444946289	7.982719898223877	8.087065696716309	343161	2000/03/17 
2000/03/20 	8.60881519317627	8.60881519317627	8.087065696716309	8.087065696716309	275996	2000/03/20 
2000/03/21 	8.817513465881348	9.026211738586426	8.347940444946289	8.347940444946289	249163	2000/03/21 
2000/03/22 	8.556638717651367	8.921866416931152	8.556638717651367	8.817513465881348	101581	2000/03/22 
2000/03/23 	8.921866416931152	8.921866416931152	8.452293395996094	8.452293395996094	237663	2000/03/23 
2000/03/24 	8.660990715026855	9.130563735961914	8.660990715026855	8.921866416931152	420641	2000/03/24 
2000/03/27 	8.660990715026855	8.765336990356445	8.452293395996094	8.50446891784668	313833	2000/03/27 
2000/03/28 	8.86968994140625	9.078388214111328	8.660990715026855	8.660990715026855	220419	2000/03/28 
2000/03/29 	8.660990715026855	8.921866416931152	8.660990715026855	8.86968994140625	176330	2000/03/29 
2000/03/30 	8.660990715026855	8.921866416931152	8.660990715026855	8.713168144226074	354842	2000/03/30 
2000/03/31 	8.86968994140625	8.86968994140625	8.660990715026855	8.765336990356445	46191	2000/03/31 
2000/04/03 	8.86968994140625	8.86968994140625	8.86968994140625	8.86968994140625	0	2000/04/03 
2000/04/04 	8.86968994140625	8.86968994140625	8.86968994140625	8.86968994140625	0	2000/04/04 
2000/04/05 	9.600130081176758	9.600130081176758	8.60881519317627	8.921866416931152	398661	2000/04/05 
2000/04/06 	9.704483032226562	9.861004829406738	9.339262962341309	9.39143180847168	337330	2000/04/06 
2000/04/07 	9.704483032226562	9.756658554077148	9.078388214111328	9.078388214111328	44543	2000/04/07 
2000/04/10 	9.130563735961914	9.28708553314209	9.078388214111328	9.130563735961914	74748	2000/04/10 
2000/04/11 	8.765336990356445	9.339262962341309	8.60881519317627	9.130563735961914	141832	2000/04/11 
2000/04/12 	8.86968994140625	9.078388214111328	8.765336990356445	8.765336990356445	26516	2000/04/12 
2000/04/13 	8.765336990356445	9.130563735961914	8.765336990356445	8.86968994140625	69017	2000/04/13 
2000/04/14 	8.765336990356445	9.026211738586426	8.765336990356445	8.921866416931152	27426	2000/04/14 
2000/04/17 	8.139242172241211	8.556638717651367	8.087065696716309	8.556638717651367	105415	2000/04/17 
2000/04/18 	8.243595123291016	8.400116920471191	8.191417694091797	8.400116920471191	107546	2000/04/18 
2000/04/19 	8.347940444946289	8.452293395996094	8.243595123291016	8.452293395996094	89675	2000/04/19 
2000/04/20 	8.400116920471191	8.452293395996094	8.347940444946289	8.347940444946289	57536	2000/04/20 
2000/04/21 	8.347940444946289	8.452293395996094	8.347940444946289	8.452293395996094	51750	2000/04/21 
2000/04/24 	8.087065696716309	8.400116920471191	8.087065696716309	8.400116920471191	33880	2000/04/24 
2000/04/25 	8.139242172241211	8.243595123291016	7.669669151306152	8.087065696716309	118831	2000/04/25 
2000/04/26 	7.7218451499938965	8.347940444946289	7.7218451499938965	8.347940444946289	99719	2000/04/26 
2000/04/27 	7.617499828338623	7.7218451499938965	7.330536842346191	7.330536842346191	101581	2000/04/27 
2000/04/28 	7.5653228759765625	7.7218451499938965	7.408801078796387	7.617499828338623	59820	2000/04/28 
2000/05/01 	7.5653228759765625	7.5653228759765625	7.5653228759765625	7.5653228759765625	0	2000/05/01 
2000/05/02 	7.408801078796387	7.513146877288818	7.356625080108643	7.356625080108643	93915	2000/05/02 
2000/05/03 	7.252272129058838	7.252272129058838	7.069662094116211	7.095749855041504	21190	2000/05/03 
2000/05/04 	7.460970878601074	7.460970878601074	6.939228057861328	6.939228057861328	138014	2000/05/04 
2000/05/05 	7.304449081420898	7.304449081420898	7.095749855041504	7.147925853729248	101670	2000/05/05 
2000/05/08 	7.408801078796387	7.5392351150512695	7.095749855041504	7.408801078796387	42166	2000/05/08 
2000/05/09 	7.408801078796387	7.408801078796387	7.408801078796387	7.408801078796387	0	2000/05/09 
2000/05/10 	7.408801078796387	7.5653228759765625	7.304449081420898	7.5653228759765625	21578	2000/05/10 
2000/05/11 	7.304449081420898	7.304449081420898	7.147925853729248	7.147925853729248	23046	2000/05/11 
2000/05/12 	7.487059116363525	7.487059116363525	7.200102806091309	7.304449081420898	59439	2000/05/12 
2000/05/15 	7.617499828338623	7.617499828338623	7.304449081420898	7.487059116363525	74773	2000/05/15 
2000/05/16 	7.617499828338623	7.617499828338623	7.304449081420898	7.460970878601074	34505	2000/05/16 
2000/05/17 	7.617499828338623	7.617499828338623	7.356625080108643	7.617499828338623	24975	2000/05/17 
2000/05/18 	7.434882164001465	7.617499828338623	7.330536842346191	7.617499828338623	34511	2000/05/18 
2000/05/19 	7.434882164001465	7.460970878601074	7.330536842346191	7.330536842346191	35351	2000/05/19 
2000/05/22 	7.513146877288818	7.513146877288818	7.252272129058838	7.252272129058838	53665	2000/05/22 
2000/05/23 	7.304449081420898	7.304449081420898	7.226183891296387	7.252272129058838	51760	2000/05/23 
2000/05/24 	7.252272129058838	7.304449081420898	7.174015045166016	7.252272129058838	32604	2000/05/24 
2000/05/25 	7.121838092803955	7.304449081420898	7.121838092803955	7.252272129058838	31075	2000/05/25 
2000/05/26 	7.3827128410339355	7.3827128410339355	7.226183891296387	7.226183891296387	42166	2000/05/26 
2000/05/29 	7.304449081420898	7.408801078796387	7.200102806091309	7.408801078796387	24007	2000/05/29 
2000/05/30 	7.304449081420898	7.304449081420898	7.304449081420898	7.304449081420898	0	2000/05/30 
2000/05/31 	7.304449081420898	7.356625080108643	7.304449081420898	7.304449081420898	63249	2000/05/31 
2000/06/01 	7.200102806091309	7.200102806091309	7.174015045166016	7.200102806091309	26928	2000/06/01 
2000/06/02 	7.226183891296387	7.304449081420898	7.200102806091309	7.200102806091309	102110	2000/06/02 
2000/06/05 	7.174015045166016	7.226183891296387	7.04357385635376	7.226183891296387	61332	2000/06/05 
2000/06/06 	7.174015045166016	7.174015045166016	7.174015045166016	7.174015045166016	0	2000/06/06 
2000/06/07 	7.04357385635376	7.095749855041504	7.04357385635376	7.095749855041504	15337	2000/06/07 
2000/06/08 	7.304449081420898	7.356625080108643	7.147925853729248	7.147925853729248	75643	2000/06/08 
2000/06/09 	7.04357385635376	7.147925853729248	7.04357385635376	7.147925853729248	22999	2000/06/09 
2000/06/12 	6.939228057861328	7.095749855041504	6.83487606048584	7.095749855041504	44887	2000/06/12 
2000/06/13 	6.887052059173584	6.939228057861328	6.782705783843994	6.939228057861328	57500	2000/06/13 
2000/06/14 	6.887052059173584	6.887052059173584	6.782705783843994	6.83487606048584	45999	2000/06/14 
2000/06/15 	6.887052059173584	6.887052059173584	6.887052059173584	6.887052059173584	1916	2000/06/15 
2000/06/16 	6.887052059173584	6.887052059173584	6.782705783843994	6.782705783843994	11534	2000/06/16 
2000/06/19 	7.04357385635376	7.04357385635376	6.6783528327941895	6.782705783843994	15333	2000/06/19 
2000/06/20 	6.83487606048584	7.04357385635376	6.83487606048584	7.04357385635376	46010	2000/06/20 
2000/06/21 	7.017486095428467	7.04357385635376	6.83487606048584	6.83487606048584	525159	2000/06/21 
2000/06/22 	7.147925853729248	7.200102806091309	7.04357385635376	7.04357385635376	45999	2000/06/22 
2000/06/23 	7.356625080108643	7.513146877288818	7.095749855041504	7.147925853729248	65187	2000/06/23 
2000/06/26 	7.356625080108643	7.5653228759765625	7.095749855041504	7.5653228759765625	92024	2000/06/26 
2000/06/27 	7.252272129058838	7.356625080108643	7.147925853729248	7.147925853729248	30670	2000/06/27 
2000/06/28 	7.095749855041504	7.304449081420898	6.782705783843994	7.304449081420898	67256	2000/06/28 
2000/06/29 	6.991404056549072	7.017486095428467	6.991404056549072	7.017486095428467	9594	2000/06/29 
2000/06/30 	7.095749855041504	7.147925853729248	6.991404056549072	6.991404056549072	231913	2000/06/30 
2000/07/03 	7.147925853729248	7.252272129058838	6.808786869049072	7.252272129058838	343085	2000/07/03 
2000/07/04 	6.965315818786621	7.200102806091309	6.83487606048584	7.147925853729248	97750	2000/07/04 
2000/07/05 	6.965315818786621	6.965315818786621	6.887052059173584	6.887052059173584	38430	2000/07/05 
2000/07/06 	6.887052059173584	6.939228057861328	6.887052059173584	6.939228057861328	3852	2000/07/06 
2000/07/07 	6.626176834106445	6.887052059173584	6.626176834106445	6.887052059173584	153528	2000/07/07 
2000/07/10 	6.521831035614014	6.626176834106445	6.4696550369262695	6.626176834106445	82437	2000/07/10 
2000/07/11 	6.521831035614014	6.574000835418701	6.521831035614014	6.574000835418701	32582	2000/07/11 
2000/07/12 	6.36530876159668	6.36530876159668	6.36530876159668	6.36530876159668	2340	2000/07/12 
2000/07/13 	6.391390800476074	6.391390800476074	6.15661096572876	6.15661096572876	69051312	2000/07/13 
2000/07/14 	6.417479038238525	6.4696550369262695	6.260956764221191	6.260956764221191	44082	2000/07/14 
2000/07/17 	6.417479038238525	6.574000835418701	6.3131327629089355	6.36530876159668	70915	2000/07/17 
2000/07/18 	6.287045001983643	6.417479038238525	6.287045001983643	6.417479038238525	17254	2000/07/18 
2000/07/19 	6.287045001983643	6.417479038238525	6.287045001983643	6.417479038238525	17254	2000/07/19 
2000/07/20 	6.36530876159668	6.4696550369262695	6.36530876159668	6.4696550369262695	3834	2000/07/20 
2000/07/21 	6.3131327629089355	6.417479038238525	6.287045001983643	6.417479038238525	115191	2000/07/21 
2000/07/24 	6.3131327629089355	6.417479038238525	6.3131327629089355	6.3131327629089355	21101	2000/07/24 
2000/07/25 	6.417479038238525	6.417479038238525	6.417479038238525	6.417479038238525	1920	2000/07/25 
2000/07/26 	6.3131327629089355	6.36530876159668	6.260956764221191	6.36530876159668	26832	2000/07/26 
2000/07/27 	6.15661096572876	6.521831035614014	6.15661096572876	6.260956764221191	72909	2000/07/27 
2000/07/28 	6.339221000671387	6.339221000671387	6.15661096572876	6.15661096572876	109387	2000/07/28 
2000/07/31 	6.36530876159668	6.36530876159668	6.36530876159668	6.36530876159668	32582	2000/07/31 
